               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  , Timestamp
 DSO 1      127,0.540     ,0.00      ,-0.79     ,0.0556    ,          ,          ,          ,          ,  -6922237
 DSO 2      123,          ,          ,          ,          ,0.190     ,0.290     ,0.270     ,0.0163    ,  -6913174
 DSO 1      128,0.698     ,0.99      ,1.39      ,0.0278    ,          ,          ,          ,          ,  -6912237
 DSO 2      124,          ,          ,          ,          ,0.746     ,0.567     ,0.706     ,0.0206    ,  -6903174
 DSO 1      129,0.571     ,1.79      ,-2.98     ,0.0476    ,          ,          ,          ,          ,  -6902237
 DSO 2      125,          ,          ,          ,          ,0.587     ,0.270     ,0.587     ,0.0218    ,  -6893174
 DSO 1      130,0.651     ,-3.57     ,4.96      ,0.0397    ,          ,          ,          ,          ,  -6892237
 DSO 2      126,          ,          ,          ,          ,0.647     ,0.587     ,0.786     ,0.0254    ,  -6883174
 DSO 1      131,0.540     ,-1.79     ,-0.60     ,0.0298    ,          ,          ,          ,          ,  -6882237
 DSO 2      127,          ,          ,          ,          ,0.429     ,0.726     ,0.806     ,0.0202    ,  -6873174
 DSO 1      132,0.619     ,-2.98     ,3.17      ,0.0238    ,          ,          ,          ,          ,  -6872237
 DSO 2      128,          ,          ,          ,          ,0.290     ,-0.107    ,0.409     ,0.0167    ,  -6863174
 DSO 1      133,0.683     ,-2.38     ,0.99      ,0.0159    ,          ,          ,          ,          ,  -6862237
 DSO 2      129,          ,          ,          ,          ,0.389     ,0.131     ,0.250     ,0.0167    ,  -6853174
 DSO 1      134,0.683     ,-0.79     ,0.20      ,0.0516    ,          ,          ,          ,          ,  -6852237
 DSO 2      130,          ,          ,          ,          ,0.091     ,-0.127    ,0.310     ,0.0179    ,  -6843174
 DSO 1      135,0.730     ,-2.98     ,0.99      ,0.0298    ,          ,          ,          ,          ,  -6842237
 DSO 2      131,          ,          ,          ,          ,0.329     ,0.270     ,0.429     ,0.0183    ,  -6833174
 DSO 1      136,0.762     ,-0.99     ,0.99      ,0.0536    ,          ,          ,          ,          ,  -6832237
 DSO 2      132,          ,          ,          ,          ,0.647     ,0.667     ,0.607     ,0.0139    ,  -6823174
 DSO 1      137,1.016     ,0.20      ,-1.79     ,0.0516    ,          ,          ,          ,          ,  -6822237
 DSO 2      133,          ,          ,          ,          ,0.687     ,0.607     ,0.746     ,0.0190    ,  -6813174
 DSO 1      138,0.413     ,-4.96     ,3.77      ,0.0496    ,          ,          ,          ,          ,  -6812237
 DSO 2      134,          ,          ,          ,          ,0.647     ,0.409     ,0.627     ,0.0202    ,  -6803174
 DSO 1      139,0.476     ,0.60      ,1.59      ,0.0417    ,          ,          ,          ,          ,  -6802237
 DSO 2      135,          ,          ,          ,          ,0.607     ,0.329     ,0.190     ,0.0159    ,  -6793174
 DSO 1      140,0.460     ,1.79      ,4.56      ,0.0456    ,          ,          ,          ,          ,  -6792237
 DSO 2      136,          ,          ,          ,          ,0.548     ,0.627     ,0.885     ,0.0183    ,  -6783174
 DSO 1      141,0.698     ,-4.76     ,3.17      ,0.0238    ,          ,          ,          ,          ,  -6782237
 DSO 2      137,          ,          ,          ,          ,-0.028    ,0.111     ,0.310     ,0.0159    ,  -6773174
 DSO 1      142,0.556     ,-2.38     ,-0.40     ,0.0516    ,          ,          ,          ,          ,  -6772237
 DSO 2      138,          ,          ,          ,          ,0.190     ,0.270     ,0.131     ,0.0135    ,  -6763174
 DSO 1      143,0.683     ,2.78      ,-2.78     ,0.0595    ,          ,          ,          ,          ,  -6762237
 DSO 2      139,          ,          ,          ,          ,0.488     ,-0.008    ,0.607     ,0.0242    ,  -6753174
 DSO 1      144,0.698     ,-1.59     ,-0.79     ,0.0853    ,          ,          ,          ,          ,  -6752237
 DSO 2      140,          ,          ,          ,          ,-0.067    ,0.032     ,0.508     ,0.0175    ,  -6743174
 DSO 1      145,0.603     ,-0.20     ,1.19      ,0.0575    ,          ,          ,          ,          ,  -6742237
 DSO 2      141,          ,          ,          ,          ,0.806     ,0.508     ,0.746     ,0.0202    ,  -6733174
 DSO 1      146,0.571     ,-3.17     ,1.59      ,0.0417    ,          ,          ,          ,          ,  -6732237
 DSO 2      142,          ,          ,          ,          ,0.647     ,0.329     ,0.607     ,0.0286    ,  -6723174
 DSO 1      147,0.714     ,-3.57     ,1.39      ,0.0298    ,          ,          ,          ,          ,  -6722237
 DSO 2      143,          ,          ,          ,          ,0.687     ,0.448     ,0.607     ,0.0171    ,  -6713174
 DSO 1      148,0.476     ,-2.78     ,3.37      ,0.0476    ,          ,          ,          ,          ,  -6712237
 DSO 2      144,          ,          ,          ,          ,0.647     ,0.687     ,0.567     ,0.0218    ,  -6703174
 DSO 1      149,0.619     ,-0.20     ,1.59      ,0.0456    ,          ,          ,          ,          ,  -6702237
 DSO 2      145,          ,          ,          ,          ,0.409     ,0.091     ,0.171     ,0.0194    ,  -6693174
 DSO 1      150,0.889     ,0.40      ,-1.59     ,0.0238    ,          ,          ,          ,          ,  -6692237
 DSO 2      146,          ,          ,          ,          ,0.171     ,0.131     ,0.389     ,0.0159    ,  -6683174
 DSO 1      151,0.778     ,-0.60     ,0.20      ,0.0536    ,          ,          ,          ,          ,  -6682237
 DSO 2      147,          ,          ,          ,          ,0.270     ,0.488     ,0.468     ,0.0226    ,  -6673174
 DSO 1      152,0.651     ,0.99      ,0.20      ,0.0437    ,          ,          ,          ,          ,  -6672237
 DSO 2      148,          ,          ,          ,          ,0.290     ,0.071     ,0.567     ,0.0187    ,  -6663174
 DSO 1      153,0.460     ,0.00      ,-2.38     ,0.0456    ,          ,          ,          ,          ,  -6662237
 DSO 2      149,          ,          ,          ,          ,0.528     ,0.706     ,0.806     ,0.0163    ,  -6653174
 DSO 1      154,0.587     ,-3.17     ,1.98      ,0.0238    ,          ,          ,          ,          ,  -6652237
 DSO 2      150,          ,          ,          ,          ,0.726     ,0.488     ,0.548     ,0.0218    ,  -6643174
 DSO 1      155,0.429     ,-2.78     ,0.20      ,0.0556    ,          ,          ,          ,          ,  -6642237
 DSO 2      151,          ,          ,          ,          ,0.488     ,0.230     ,0.726     ,0.0234    ,  -6633174
 DSO 1      156,0.873     ,-3.57     ,2.18      ,0.0635    ,          ,          ,          ,          ,  -6632237
 DSO 2      152,          ,          ,          ,          ,0.667     ,0.508     ,0.548     ,0.0218    ,  -6623174
 DSO 1      157,0.714     ,-0.40     ,3.57      ,0.0437    ,          ,          ,          ,          ,  -6622237
 DSO 2      153,          ,          ,          ,          ,0.270     ,-0.048    ,0.151     ,0.0139    ,  -6613174
 DSO 1      158,0.841     ,0.99      ,-1.59     ,0.0556    ,          ,          ,          ,          ,  -6612237
 DSO 2      154,          ,          ,          ,          ,0.329     ,0.210     ,0.171     ,0.0115    ,  -6603174
 DSO 1      159,0.556     ,-2.18     ,1.79      ,0.0337    ,          ,          ,          ,          ,  -6602237
 DSO 2      155,          ,          ,          ,          ,0.131     ,0.012     ,0.488     ,0.0171    ,  -6593174
 DSO 1      160,0.508     ,-0.20     ,-0.99     ,0.0675    ,          ,          ,          ,          ,  -6592237
 DSO 2      156,          ,          ,          ,          ,0.290     ,0.032     ,0.587     ,0.0103    ,  -6583174
 DSO 1      161,0.810     ,1.98      ,-0.20     ,0.0675    ,          ,          ,          ,          ,  -6582237
 DSO 2      157,          ,          ,          ,          ,0.885     ,0.746     ,0.508     ,0.0175    ,  -6573174
 DSO 1      162,0.143     ,-2.18     ,-3.37     ,0.0556    ,          ,          ,          ,          ,  -6572237
 DSO 2      158,          ,          ,          ,          ,0.944     ,0.627     ,0.825     ,0.0214    ,  -6563174
 DSO 1      163,0.556     ,-1.39     ,1.59      ,0.0536    ,          ,          ,          ,          ,  -6562237
 DSO 2      159,          ,          ,          ,          ,0.726     ,0.349     ,0.825     ,0.0179    ,  -6553174
 DSO 1      164,0.556     ,-5.36     ,1.39      ,0.0456    ,          ,          ,          ,          ,  -6552237
 DSO 2      160,          ,          ,          ,          ,0.845     ,0.587     ,0.964     ,0.0183    ,  -6543174
 DSO 1      165,0.651     ,1.79      ,1.59      ,0.0437    ,          ,          ,          ,          ,  -6542237
 DSO 2      161,          ,          ,          ,          ,0.052     ,-0.147    ,0.448     ,0.0171    ,  -6533174
 DSO 1      166,0.444     ,0.60      ,-0.79     ,0.0694    ,          ,          ,          ,          ,  -6532237
 DSO 2      162,          ,          ,          ,          ,0.369     ,0.151     ,0.052     ,0.0147    ,  -6523174
 DSO 1      167,0.762     ,-0.99     ,0.60      ,0.0516    ,          ,          ,          ,          ,  -6522237
 DSO 2      163,          ,          ,          ,          ,0.528     ,0.190     ,0.766     ,0.0119    ,  -6513174
 DSO 1      168,0.571     ,-1.39     ,-1.59     ,0.0516    ,          ,          ,          ,          ,  -6512237
 DSO 2      164,          ,          ,          ,          ,0.290     ,0.250     ,0.349     ,0.0155    ,  -6503174
 DSO 1      169,0.524     ,0.60      ,-0.79     ,0.0734    ,          ,          ,          ,          ,  -6502237
 DSO 2      165,          ,          ,          ,          ,0.825     ,0.528     ,0.567     ,0.0222    ,  -6493174
 DSO 1      170,0.635     ,-0.60     ,-1.39     ,0.0734    ,          ,          ,          ,          ,  -6492237
 DSO 2      166,          ,          ,          ,          ,0.766     ,0.310     ,0.667     ,0.0210    ,  -6483174
 DSO 1      171,0.429     ,-3.37     ,4.56      ,0.0714    ,          ,          ,          ,          ,  -6482237
 DSO 2      167,          ,          ,          ,          ,0.349     ,0.429     ,0.885     ,0.0190    ,  -6473174
 DSO 1      172,0.651     ,-5.36     ,0.40      ,0.0417    ,          ,          ,          ,          ,  -6472237
 DSO 2      168,          ,          ,          ,          ,0.607     ,0.528     ,0.548     ,0.0187    ,  -6463174
 DSO 1      173,0.619     ,-0.40     ,3.97      ,0.0615    ,          ,          ,          ,          ,  -6462237
 DSO 2      169,          ,          ,          ,          ,0.250     ,0.706     ,0.786     ,0.0206    ,  -6453174
 DSO 1      174,0.492     ,-0.79     ,2.58      ,0.0437    ,          ,          ,          ,          ,  -6452237
 DSO 2      170,          ,          ,          ,          ,0.290     ,0.290     ,0.429     ,0.0139    ,  -6443174
 DSO 1      175,0.460     ,-2.78     ,-1.59     ,0.0714    ,          ,          ,          ,          ,  -6442237
 DSO 2      171,          ,          ,          ,          ,0.409     ,0.091     ,0.528     ,0.0202    ,  -6433174
 DSO 1      176,0.746     ,0.00      ,-0.99     ,0.0635    ,          ,          ,          ,          ,  -6432237
 DSO 2      172,          ,          ,          ,          ,0.190     ,-0.127    ,0.468     ,0.0202    ,  -6423174
 DSO 1      177,0.762     ,-1.79     ,-1.98     ,0.0476    ,          ,          ,          ,          ,  -6422237
 DSO 2      173,          ,          ,          ,          ,0.270     ,0.091     ,0.369     ,0.0155    ,  -6413174
 DSO 1      178,0.730     ,-1.39     ,-2.78     ,0.0635    ,          ,          ,          ,          ,  -6412237
 DSO 2      174,          ,          ,          ,          ,0.349     ,0.667     ,0.687     ,0.0171    ,  -6403174
 DSO 1      179,0.460     ,-1.19     ,0.79      ,0.0536    ,          ,          ,          ,          ,  -6402237
 DSO 2      175,          ,          ,          ,          ,0.587     ,0.171     ,1.143     ,0.0183    ,  -6393174
 DSO 1      180,0.571     ,-5.16     ,0.99      ,0.0556    ,          ,          ,          ,          ,  -6392237
 DSO 2      176,          ,          ,          ,          ,0.329     ,0.667     ,0.845     ,0.0210    ,  -6383174
 DSO 1      181,0.683     ,-0.60     ,3.97      ,0.0675    ,          ,          ,          ,          ,  -6382237
 DSO 2      177,          ,          ,          ,          ,0.429     ,0.667     ,0.825     ,0.0230    ,  -6373174
 DSO 1      182,0.587     ,-1.98     ,1.59      ,0.0456    ,          ,          ,          ,          ,  -6372237
 DSO 2      178,          ,          ,          ,          ,0.111     ,-0.107    ,0.230     ,0.0202    ,  -6363174
 DSO 1      183,0.540     ,0.99      ,-0.99     ,0.0337    ,          ,          ,          ,          ,  -6362237
 DSO 2      179,          ,          ,          ,          ,0.389     ,0.250     ,0.587     ,0.0135    ,  -6353174
 DSO 1      184,0.635     ,-3.17     ,-2.18     ,0.0437    ,          ,          ,          ,          ,  -6352237
 DSO 2      180,          ,          ,          ,          ,0.230     ,0.131     ,0.369     ,0.0175    ,  -6343174
 DSO 1      185,0.730     ,0.99      ,1.39      ,0.0675    ,          ,          ,          ,          ,  -6342237
 DSO 2      181,          ,          ,          ,          ,0.369     ,-0.087    ,0.290     ,0.0218    ,  -6333174
 DSO 1      186,0.762     ,1.39      ,-4.96     ,0.0615    ,          ,          ,          ,          ,  -6332237
 DSO 2      182,          ,          ,          ,          ,0.429     ,0.310     ,0.825     ,0.0183    ,  -6323174
 DSO 1      187,0.524     ,-0.40     ,0.40      ,0.0516    ,          ,          ,          ,          ,  -6322237
 DSO 2      183,          ,          ,          ,          ,0.647     ,0.369     ,0.706     ,0.0143    ,  -6313174
 DSO 1      188,0.571     ,-4.96     ,1.39      ,0.0556    ,          ,          ,          ,          ,  -6312237
 DSO 2      184,          ,          ,          ,          ,0.627     ,0.488     ,0.687     ,0.0187    ,  -6303174
 DSO 1      189,0.492     ,0.00      ,-0.99     ,0.0278    ,          ,          ,          ,          ,  -6302237
 DSO 2      185,          ,          ,          ,          ,0.766     ,0.567     ,0.687     ,0.0242    ,  -6293174
 DSO 1      190,0.508     ,-1.79     ,0.20      ,0.0417    ,          ,          ,          ,          ,  -6292237
 DSO 2      186,          ,          ,          ,          ,0.409     ,-0.008    ,0.468     ,0.0159    ,  -6283174
 DSO 1      191,0.667     ,-3.57     ,-2.98     ,0.0516    ,          ,          ,          ,          ,  -6282237
 DSO 2      187,          ,          ,          ,          ,0.071     ,0.190     ,0.270     ,0.0206    ,  -6273174
 DSO 1      192,0.651     ,-0.79     ,-3.37     ,0.0615    ,          ,          ,          ,          ,  -6272237
 DSO 2      188,          ,          ,          ,          ,0.290     ,0.012     ,0.429     ,0.0206    ,  -6263174
 DSO 1      193,0.556     ,-1.98     ,1.19      ,0.0437    ,          ,          ,          ,          ,  -6262237
 DSO 2      189,          ,          ,          ,          ,0.111     ,0.190     ,0.448     ,0.0159    ,  -6253174
 DSO 1      194,0.698     ,-0.60     ,-2.38     ,0.0516    ,          ,          ,          ,          ,  -6252237
 DSO 2      190,          ,          ,          ,          ,0.786     ,0.508     ,0.607     ,0.0270    ,  -6243174
 DSO 1      195,0.587     ,-1.79     ,-0.40     ,0.0516    ,          ,          ,          ,          ,  -6242237
 DSO 2      191,          ,          ,          ,          ,0.647     ,0.389     ,0.726     ,0.0175    ,  -6233174
 DSO 1      196,0.683     ,-3.17     ,-0.20     ,0.0595    ,          ,          ,          ,          ,  -6232237
 DSO 2      192,          ,          ,          ,          ,0.448     ,0.567     ,0.508     ,0.0171    ,  -6223174
